id,rbid,name
4066,13539,Bilaga 2 - Lunds universitet.doc
4101,13539,Bilaga 3 - Göteborgs universitet.doc
4067,13539,Bilaga 4 - Stockholms universitet.doc
4068,13539,Bilaga 5 - Umeå universitet.doc
4069,13539,Bilaga 6 - Linköpings universitet.doc
4096,13539,Bilaga 7 - Karolinska institutet.doc
4130,13539,Bilaga 8 - Kungl Tekniska högskolan.doc
4071,13539,Bilaga 9 - Luleå tekniska universitet.doc
4072,13539,Bilaga 10 - Karlstads universitet.doc
4073,13539,Bilaga 11 - Linnéuniversitetet.doc
4074,13539,Bilaga 12 - Örebro universitet.doc
4075,13539,Bilaga 13 - Mittuniversitetet.doc
4097,13539,Bilaga 14 - Blekinge tekniska högskola.doc
4103,13539,Bilaga 15 - Malmö högskola.doc
4076,13539,Bilaga 16 - Mälardalens högskola.doc
4077,13539,Bilaga 17 - Dans- och cirkushögskolan.doc
4102,13539,Bilaga 18 - Stockholms dramatiska högskola.doc
4078,13539,Bilaga 19 - Gymnastik- och idrottshögskolan.doc
4079,13539,Bilaga 20 - Högskolan i Borås.doc
4080,13539,Bilaga 21 - Högskolan Dalarna.doc
4081,13539,Bilaga 22 - Högskolan på Gotland.doc
4104,13539,Bilaga 23 - Högskolan i Gävle.doc
4082,13539,Bilaga 24 - Högskolan i Halmstad.doc
4083,13539,Bilaga 25 - Högskolan Kristianstad.doc
4084,13539,Bilaga 26 - Högskolan i Skövde.doc
4085,13539,Bilaga 27 - Högskolan Väst.doc
4086,13539,Bilaga 28 - Konstfack.doc
4087,13539,Bilaga 29 - Kungl Konsthögskolan.doc
4088,13539,Bilaga 30 - Kungl Musikhögskolan i Stockholm.doc
4089,13539,Bilaga 31 - Operahögskolan.doc
4090,13539,Bilaga 32 - Södertörns högskola.doc
4094,13539,Bilaga 33 - Försvarshögskolan.doc
4091,13539,Bilaga 34 - Riktlinjer för redovisning.doc
4099,13539,Bilaga 35 - Avräkning av hst o hpr.doc
4095,13539,Bilaga 36 - Redovisning av takbelopp.xls
4126,13539,Bilaga 37 - Avgiftsbilaga.doc
4100,13539,Bilaga 38 - Undantag från vissa bestämmelser.doc
4093,13539,Bilaga 39 - Väsentliga uppgifter.doc
4065,13539,Bilaga 40 - Redovisning av prognoser.xls
4105,13541,Bilaga 2 mallar för redovisning av statistik.xls
4106,13541,Bilaga 3 beräkning av anslagspost per länsstyrelse.xls
4107,13541,Bilaga 4 låneramar och räntekontokrediter.xls
4108,13541,Bilaga 5 avgiftsintäkter som disponeras.xls
4109,13541,Bilaga 6 avgifter mot inkomsttitlar.xls
4110,13541,Bilaga fördelning 20 mkr kontroller avs jorbruksst.doc
4111,13556,Bilaga 2.doc
4112,13556,Bilaga 3.doc
4113,13561,Bilaga 2 - Uppföljning av försvarsreformen.doc
4114,13561,Bilaga 3 - Avräkning mot anslag.doc
4115,13561,Bilaga 4 - Försvarsprisindex.doc
4116,13561,Bilaga 5 - Bemyndigande.doc
4117,13561,Bilaga 6 - MUST.doc
4118,13562,Bemyndiganden med slutår.doc
4119,13564,Bilaga 2 Tolkmedel.doc
4120,13567,Bilaga 1.xls
4121,13567,Bilaga 2.xls
4124,13567,Bilaga 3.xls
4125,13567,Bilaga 4.xls
4133,13591,Bilaga 2 mallar för redovisning av statistik.xls
4134,13591,Bilaga 3 beräkning av anslagspost per länsstyrelse.xls
4135,13591,Bilaga 4 låneramar och räntekontokrediter.xls
4131,13591,Bilaga 5 avgiftsintäkter som disponeras.xls
4132,13591,Bilaga 6 avgifter mot inkomsttitlar.xls
4136,13591,Bilaga fördelning 20 mkr kontroller avs jorbruksst.doc
4139,13601,Bilaga 1.xls
4140,13601,Bilaga 2.xls
4137,13601,Bilaga 3.xls
4138,13601,Bilaga 4.xls
4142,13601,Bilaga 5.xls
4145,13625,Bilaga 1.xls
4146,13625,Bilaga 2.xls
4143,13625,Bilaga 3.xls
4144,13625,Bilaga 4.xls
4147,13625,Bilaga 5.xls
4152,13625,Bilaga 6.xls
4149,13638,Bilaga 2.doc
4150,13638,Bilaga 3.doc
4153,13672,Bilaga 2 Tolkmedel.doc
4154,13678,Bilaga 2 - Uppföljning av försvarsreformen.doc
4155,13678,Bilaga 3 - Avräkning mot anslag.doc
4156,13678,Bilaga 4 - Försvarsprisindex.doc
4157,13678,Bilaga 5 - Bemyndigande.doc
4158,13678,Bilaga 6 - MUST.doc
4159,13685,Bilaga 2.doc
4160,13685,Bilaga 3.doc
4161,13687,Bemyndiganden med slutår.doc
4164,13689,Bilaga 2.doc
4165,13689,Bilaga 3.doc
4166,13716,Bilaga 2 Tolkmedel.doc
4167,13730,Bilaga 2.doc
4168,13730,Bilaga 3.doc
4169,13743,Bilaga 2 - Uppföljning av försvarsreformen.doc
4170,13743,Bilaga 3 - Avräkning mot anslag.doc
4171,13743,Bilaga 4 - Försvarsprisindex.doc
4172,13743,Bilaga 5 - Bemyndigande.doc
4173,13743,Bilaga 6 - MUST.doc
4293,13749,Fördelning av statsbidrag till tolktjänst 2012.doc
4292,13775,Fördelning av medel omvårdnadslyftet.xls
4300,13814,Bilaga 1 - Avräkning av hst o hpr.docx
4301,13814,Bilaga 2 - Riktlinjer för redovisning.docx
4302,13814,Bilaga 3 - Redovisning av takbelopp.xlsx
4303,13814,Bilaga 4 - Avgiftsfinansierad verksamhet.docx
4304,13814,Bilaga 5 - Undantag från vissa bestämmelser.docx
4305,13814,Bilaga 6 - Väsentliga uppgifter.docx
4283,13852,FM RB12 - Bilaga 2.doc
4284,13852,FM RB12 - Bilaga 3.doc
4285,13852,FM RB12 - Bilaga 4.doc
4286,13852,FM RB12 - Bilaga 5.doc
4287,13852,FM RB12 - Bilaga 6.doc
4176,13904,Bilaga 2 mallar för redovisning av statistik.xls
4177,13904,Bilaga 3 beräkning av anslagspost per länsstyrelse.xls
4181,13904,Bilaga 4 justerad låneramar och räntekontokrediter.xls
4178,13904,Bilaga 4 låneramar och räntekontokrediter.xls
4174,13904,Bilaga 5 avgiftsintäkter som disponeras.xls
4175,13904,Bilaga 6 avgifter mot inkomsttitlar.xls
4179,13904,Bilaga fördelning 20 mkr kontroller avs jorbruksst.doc
4288,13925,Bilaga.xls
4182,13989,Bilaga 2.doc
4183,13989,Bilaga 3.doc
4258,14025,Bilaga 1 - Uppsala universitet.doc
4259,14025,Bilaga 2 - Lunds universitet.doc
4218,14025,Bilaga 3 - Göteborgs universitet.doc
4186,14025,Bilaga 4 - Stockholms universitet.doc
4260,14025,Bilaga 5 - Umeå universitet.doc
4261,14025,Bilaga 6 - Linköpings universitet.doc
4213,14025,Bilaga 7 - Karolinska institutet.doc
4223,14025,Bilaga 8 - Kungl Tekniska högskolan.doc
4189,14025,Bilaga 9 - Luleå tekniska universitet.doc
4262,14025,Bilaga 10 - Karlstads universitet.doc
4263,14025,Bilaga 11 - Linnéuniversitetet.doc
4192,14025,Bilaga 12 - Örebro universitet.doc
4193,14025,Bilaga 13 - Mittuniversitetet.doc
4214,14025,Bilaga 14 - Blekinge tekniska högskola.doc
4264,14025,Bilaga 15 - Malmö högskola.doc
4265,14025,Bilaga 16 - Mälardalens högskola.doc
4195,14025,Bilaga 17 - Dans- och cirkushögskolan.doc
4219,14025,Bilaga 18 - Stockholms dramatiska högskola.doc
4196,14025,Bilaga 19 - Gymnastik- och idrottshögskolan.doc
4197,14025,Bilaga 20 - Högskolan i Borås.doc
4198,14025,Bilaga 21 - Högskolan Dalarna.doc
4199,14025,Bilaga 22 - Högskolan på Gotland.doc
4221,14025,Bilaga 23 - Högskolan i Gävle.doc
4200,14025,Bilaga 24 - Högskolan i Halmstad.doc
4201,14025,Bilaga 25 - Högskolan Kristianstad.doc
4202,14025,Bilaga 26 - Högskolan i Skövde.doc
4203,14025,Bilaga 27 - Högskolan Väst.doc
4204,14025,Bilaga 28 - Konstfack.doc
4205,14025,Bilaga 29 - Kungl Konsthögskolan.doc
4206,14025,Bilaga 30 - Kungl Musikhögskolan i Stockholm.doc
4207,14025,Bilaga 31 - Operahögskolan.doc
4208,14025,Bilaga 32 - Södertörns högskola.doc
4266,14025,Bilaga 33 - Försvarshögskolan.doc
4209,14025,Bilaga 34 - Riktlinjer för redovisning.doc
4267,14025,Bilaga 35 - Avräkning av hst o hpr.doc
4212,14025,Bilaga 36 - Redovisning av takbelopp.xls
4215,14025,Bilaga 37 - Avgiftsbilaga.doc
4268,14025,Bilaga 38 - Undantag från vissa bestämmelser.doc
4210,14025,Bilaga 39 - Väsentliga uppgifter.doc
4184,14025,Bilaga 40 - Redovisning av prognoser.xls
4224,14058,Bilaga 2.doc
4225,14058,Bilaga 3.doc
4227,14085,Bilaga 2 Tolkmedel.doc
4291,14098,Bilga 1 till anslag 1_5.xlsx
4234,14129,Bilaga 2 - Uppföljning av försvarsreformen.doc
4235,14129,Bilaga 3 - Avräkning mot anslag.doc
4236,14129,Bilaga 4 - Försvarsprisindex.doc
4237,14129,Bilaga 5 - Bemyndigande.doc
4238,14129,Bilaga 6 - MUST.doc
4289,14150,Indikatorbilaga.docx
4242,14167,Bilaga 2 mallar för redovisning av statistik.xls
4243,14167,Bilaga 3 beräkning av anslagspost per länsstyrelse.xls
4246,14167,Bilaga 4 justerad låneramar och räntekontokrediter.xls
4244,14167,Bilaga 4 låneramar och räntekontokrediter.xls
4240,14167,Bilaga 5 avgiftsintäkter som disponeras.xls
4241,14167,Bilaga 6 avgifter mot inkomsttitlar.xls
4245,14167,Bilaga fördelning 20 mkr kontroller avs jorbruksst.doc
4277,14172,Bilaga 1 mallar för redovisning av statistik.xls
4278,14172,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4279,14172,Bilaga 3 Låneramar och räntekontokrediter.xls
4282,14172,Bilaga 4 avgiftsintäkter som disponeras.xls
4281,14172,Bilaga 5 avgifter mot inkomsttitel.xls
4251,14182,Bilaga 2.doc
4252,14182,Bilaga 3.doc
4255,14187,Bemyndiganden med slutår.doc
4307,14240,Indikatorbilaga.docx
4312,14250,Bilaga 1.xlsx
4313,14250,Bilaga 2.xlsx
4314,14263,Fördelning av medel omvårdnadslyftet.xls
4315,14278,Bilaga 1.xlsx
4316,14278,Bilaga 2.xlsx
4334,14278,Bilaga 3.xlsx
4335,14370,Indikatorbilaga.docx
4336,14378,Bilaga 1 mallar för redovisning av statistik.xls
4337,14378,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4338,14378,Bilaga 3 Låneramar och räntekontokrediter.xls
4339,14378,Bilaga 4 avgiftsintäkter som disponeras.xls
4340,14378,Bilaga 5 avgifter mot inkomsttitel.xls
4353,14378,Ändrad bilaga låneramar och räntekontokrediter.xls
4341,14379,Bilaga 1.xlsx
4342,14379,Bilaga 2.xlsx
4343,14379,Bilaga 3.xlsx
4352,14379,Bilaga 4.xlsx
4346,14402,FM RB12 - Bilaga 2.doc
4347,14402,FM RB12 - Bilaga 3.doc
4348,14402,FM RB12 - Bilaga 4.doc
4349,14402,FM RB12 - Bilaga 5.doc
4350,14402,FM RB12 - Bilaga 6.doc
4354,14429,Bilaga 1 mallar för redovisning av statistik.xls
4355,14429,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4356,14429,Bilaga 3 Låneramar och räntekontokrediter.xls
4357,14429,Bilaga 4 avgiftsintäkter som disponeras.xls
4358,14429,Bilaga 5 avgifter mot inkomsttitel.xls
4359,14429,Ändrad bilaga låneramar och räntekontokrediter.xls
4366,14500,Fördelning av medel omvårdnadslyftet.xls
4367,14503,Bilaga 1.xlsx
4368,14503,Bilaga 2.xlsx
4369,14503,Bilaga 3.xlsx
4370,14503,Bilaga 4.xlsx
4372,14503,Bilaga 5.xlsx
4371,14511,Fördelning av statsbidrag till tolktjänst 2012.doc
4401,14525,FM RB12-Bilaga 2.docx
4379,14525,FM RB12 - Bilaga 3.doc
4380,14525,FM RB12 - Bilaga 4.doc
4381,14525,FM RB12 - Bilaga 5.doc
4382,14525,FM RB12 - Bilaga 6.doc
4471,14564,Bilaga 1.xlsx
4407,14568,Bilaga 1.pdf
4453,14634,Bilaga 1 -Avräkning av hst o hpr.docx
4454,14634,Bilaga 2 - Riktlinjer för redovisning.docx
4455,14634,Bilaga 3 - Redovisning av takbelopp.xlsx
4456,14634,Bilaga 4 - Avgiftsfinansierad verksamhet.docx
4457,14634,Bilaga 5 - Undantag från vissa bestämmelser.docx
4458,14634,Bilaga 6 - Väsentliga uppgifter.docx
4472,14639,Bilaga Fördelning omvårdnadslyftet.xlsx
4473,14642,Bilaga Fördelning tolktjänst 2013.doc
4481,14674,Bilaga med pågående uppdrag.docx
4410,14718,Bilaga - Väsentliga uppgifter.docx
4399,14754,Bilaga 1.pdf
4397,14780,Bilaga 1 mallar för redov av statistik justerad.xls
4391,14780,Bilaga 1 mallar för redovisning av statistik.xls
4392,14780,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4393,14780,Bilaga 3 Låneramar och räntekontokrediter.xls
4394,14780,Bilaga 4 avgiftsintäkter som disponeras.xls
4395,14780,Bilaga 5 avgifter mot inkomsttitel.xls
4396,14780,Ändrad bilaga låneramar och räntekontokrediter.xls
4415,14799,FM RB13 - Bilaga 2.doc
4416,14799,FM RB13 - Bilaga 3.doc
4417,14799,FM RB13 - Bilaga 4.doc
4418,14799,FM RB13 - Bilaga 5.doc
4459,14887,Bilaga 1 mallar för redovisning av statistik.xls
4460,14887,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4464,14887,Bilaga 3 låneramar och räntekontokrediter.xls
4465,14887,Bilaga 4 avgiftsintäkter som disponeras.xls
4466,14887,Bilaga 5 avgifter mot inkomsttitel.xls
4413,14911,Bilaga allmänna villkor.pdf
4443,14936,Indikatorbilaga beslut.pdf
4470,14937,Bilaga .xlsx
4469,14951,Bilaga 1.docx
4405,14970,Fördelning av statsbidrag till tolktjänst 2012.doc
4419,15007,Bilaga 1 - Avräkning av hst o hpr.docx
4430,15007,Bilaga 2 - Riktlinjer för redovisning.docx
4421,15007,Bilaga 3 - Redovisning av takbelopp.xlsx
4431,15007,Bilaga 4 - Avgiftsfinansierad verksamhet.docx
4423,15007,Bilaga 5 - Undantag från vissa bestämmelser.docx
4424,15007,Bilaga 6 - Väsentliga uppgifter.docx
4425,15008,FM RB12-Bilaga 2.docx
4426,15008,FM RB12 - Bilaga 3.doc
4427,15008,FM RB12 - Bilaga 4.doc
4428,15008,FM RB12 - Bilaga 5.doc
4429,15008,FM RB12 - Bilaga 6.doc
4432,15011,Bilaga 1.pdf
4435,15031,FM RB12-Bilaga 2.docx
4444,15031,FM RB12 - Bilaga 3.doc
4437,15031,FM RB12 - Bilaga 4.doc
4438,15031,FM RB12 - Bilaga 5.doc
4439,15031,FM RB12 - Bilaga 6.doc
4489,15051,Bilaga 2.xlsx
4487,15051,Bilaga 3.pdf
4485,15051,Bilaga .xlsx
4488,15079,Bilaga med pågående uppdrag.docx
4490,15090,Bilaga Fördelning omvårdnadslyftet.xlsx
4493,15109,Bilaga 2.xlsx
4491,15109,Bilaga 3.pdf
4497,15109,Bilaga 4.xlsx
4492,15109,Bilaga .xlsx
4494,15111,Bilaga 1.docx
4495,15112,Bilaga 1.pdf
4512,15112,Bilaga 2.pdf
4496,15114,Bilaga med pågående uppdrag.docx
4529,15121,Bilaga 1 mallar för redovisning av statistik rev.xls
4498,15121,Bilaga 1 mallar för redovisning av statistik.xls
4502,15121,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4499,15121,Bilaga 3 låneramar och räntekontokrediter.xls
4500,15121,Bilaga 4 avgiftsintäkter som disponeras.xls
4501,15121,Bilaga 5 avgifter mot inkomsttitel.xls
4508,15123,FM RB13 - Bilaga 2.doc
4509,15123,FM RB13 - Bilaga 3.doc
4510,15123,FM RB13 - Bilaga 4.doc
4511,15123,FM RB13 - Bilaga 5.doc
4518,15133,FM RB13 - Bilaga 2.doc
4519,15133,FM RB13 - Bilaga 3.doc
4520,15133,FM RB13 - Bilaga 4.doc
4521,15133,FM RB13 - Bilaga 5.doc
4522,15148,Bilaga 1 -Avräkning av hst o hpr.docx
4523,15148,Bilaga 2 - Riktlinjer för redovisning.docx
4524,15148,Bilaga 3 - Redovisning av takbelopp.xlsx
4547,15148,Bilaga 4 - Avgiftsfinansierad verksamhet.docx
4526,15148,Bilaga 5 - Undantag från vissa bestämmelser.docx
4527,15148,Bilaga 6 - Väsentliga uppgifter.docx
4531,15152,Bilaga Fördelning tolktjänst 2013.doc
4532,15167,Bilaga 1.pdf
4533,15167,Bilaga 2.pdf
4538,15167,Bilaga 3.pdf
4534,15170,FM RB13 - Bilaga 2.doc
4535,15170,FM RB13 - Bilaga 3.doc
4536,15170,FM RB13 - Bilaga 4.doc
4537,15170,FM RB13 - Bilaga 5.doc
4539,15185,Bilaga med pågående uppdrag.docx
4543,15186,Bilaga 2.xlsx
4541,15186,Bilaga 3.pdf
4540,15186,Bilaga 4.xlsx
4545,15186,Bilaga 5.xlsx
4542,15186,Bilaga .xlsx
4544,15188,Bilaga - Väsentliga uppgifter.docx
4548,15202,Bilaga 1.docx
4549,15208,Bilaga 1.pdf
4550,15208,Bilaga 2.pdf
4551,15208,Bilaga 3.pdf
4552,15208,Bilaga 4.pdf
4553,15265,FM RB13 - Bilaga 2.doc
4554,15265,FM RB13 - Bilaga 3.doc
4555,15265,FM RB13 - Bilaga 4.doc
4556,15265,FM RB13 - Bilaga 5.doc
4561,15296,Bilaga 2.xlsx
4559,15296,Bilaga 3.pdf
4558,15296,Bilaga 4.xlsx
4557,15296,Bilaga 5.xlsx
4576,15296,Bilaga 6.xlsx
4560,15296,Bilaga .xlsx
4592,15300,Bilaga 1 mallar för redovisning av statistik rev 2.xls
4567,15300,Bilaga 1 mallar för redovisning av statistik rev.xls
4562,15300,Bilaga 1 mallar för redovisning av statistik.xls
4566,15300,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4591,15300,Bilaga 3 låneramar och räntekontokrediter rev.xls
4563,15300,Bilaga 3 låneramar och räntekontokrediter.xls
4564,15300,Bilaga 4 avgiftsintäkter som disponeras.xls
4565,15300,Bilaga 5 avgifter mot inkomsttitel.xls
4568,15301,Bilaga 1.pdf
4569,15301,Bilaga 2.pdf
4570,15301,Bilaga 3.pdf
4571,15301,Bilaga 4.pdf
4577,15301,Bilaga 5.pdf
4637,15315,Indikatorbilaga.docx
4578,15360,Bilaga med pågående uppdrag.docx
4579,15400,Bilaga 1.docx
4588,15404,Bilaga 1.pdf
4580,15405,FM RB13 - Bilaga 2.doc
4581,15405,FM RB13 - Bilaga 3.doc
4582,15405,FM RB13 - Bilaga 4.doc
4583,15405,FM RB13 - Bilaga 5.doc
4644,15418,Bilaga 1 -Avräkning av hst och hpr.docx
4645,15418,Bilaga 2 -Riktlinjer för redovisning.docx
4646,15418,Bilaga 3 -Redovisning av takbelopp.xlsx
4647,15418,Bilaga 4 - Avgiftsfinansierad verksamhet.docx
4648,15418,Bilaga 5 - Undantag från vissa bestämmelser.docx
4649,15418,Bilaga 6 - Väsentliga uppgifter.docx
4642,15477,Bilaga 2.docx
4612,15511,Bilaga Väsentliga uppgifter.docx
4638,15524,Bilaga 1.docx
4652,15547,Bilaga 1 Mallar för redovisning av statistik.xlsx
4654,15547,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4655,15547,Bilaga 3 Låneramar och räntekontokrediter.xls
4656,15547,Bilaga 4 Avgifter som disponeras.xlsx
4657,15547,Bilaga 5 Avgifter mot inkomsttitel.xlsx
4651,15553,Bilaga 1 till Regeringsbeslut I26 2013-12-19.docx
4623,15556,Bilaga 2.docx
4624,15556,Bilaga 3.doc
4625,15556,Bilaga 4.doc
4626,15556,Bilaga 5.doc
4627,15556,Bilaga 6.doc
4643,15576,Bilaga 2 Lista över särskilda beslut om uppdrag.docx
4600,15687,Bilaga 1 mallar för redovisning av statistik rev 2.xls
4599,15687,Bilaga 1 mallar för redovisning av statistik rev.xls
4594,15687,Bilaga 1 mallar för redovisning av statistik.xls
4598,15687,Bilaga 2 beräkning av anslagspost per länsstyrelse.xls
4616,15687,Bilaga 3 låneramar och räntekontokrediter rev 2.xlsx
4593,15687,Bilaga 3 låneramar och räntekontokrediter rev.xls
4595,15687,Bilaga 3 låneramar och räntekontokrediter.xls
4596,15687,Bilaga 4 avgiftsintäkter som disponeras.xls
4597,15687,Bilaga 5 avgifter mot inkomsttitel.xls
4658,15719,Bilaga.xlsx
4660,15728,Fördelning av statsbidrag vävnader och celler.xls
4606,15736,allmänna villkor.pdf
4628,15796,FM RB13 - Bilaga 2.doc
4629,15796,FM RB13 - Bilaga 3.doc
4630,15796,FM RB13 - Bilaga 4.doc
4631,15796,FM RB13 - Bilaga 5.doc
4661,15810,Bilaga Väsentliga uppgifter.docx
4666,15817,Bilaga 2.xlsx
4667,15817,Bilaga 3.pdf
4662,15817,Bilaga.xlsx
4664,15831,Bilaga 1.docx
4665,15834,Bilaga 2.docx
4669,15862,Bilaga 2.xlsx
4670,15862,Bilaga 3.pdf
4673,15862,Bilaga 4.xlsx
4668,15862,Bilaga.xlsx
4671,15876,Bilaga 1.pdf
4693,15880,Utbetalningsplan 140313.pdf
4685,15894,Bilaga 2.docx
4686,15894,Bilaga 3.doc
4688,15894,Bilaga 4.doc
4692,15894,Bilaga 5.doc
4687,15894,Bilaga 6.doc
4695,15900,Bilaga 2.docx
4696,15900,Bilaga 3.doc
4698,15900,Bilaga 4.doc
4699,15900,Bilaga 5.doc
4697,15900,Bilaga 6.doc
4700,15907,Bilaga Väsentliga uppgifter.docx
4757,15920,Fördelning tolktjänst.doc
4701,15925,Bilaga 2.docx
4702,15925,Bilaga 3.doc
4704,15925,Bilaga 4.doc
4705,15925,Bilaga 5.doc
4703,15925,Bilaga 6.doc
4706,15926,Bilaga 2 Lista över särskilda beslut om uppdrag.docx
4707,15928,Bilaga 2.docx
4708,15928,Bilaga 3.doc
4710,15928,Bilaga 4.doc
4711,15928,Bilaga 5.doc
4709,15928,Bilaga 6.doc
4712,15938,Bilaga 1.pdf
4718,15938,Bilaga 2.pdf
4714,15940,Bilaga 2.xlsx
4715,15940,Bilaga 3.pdf
4716,15940,Bilaga 4.xlsx
4725,15940,Bilaga 5.xlsx
4713,15940,Bilaga.xlsx
4717,15943,Bilaga 1.docx
4743,15955,Bilaga.docx
4738,15956,Bilaga 1 Mallar för redovisning av statistik rev1.xlsx
4723,15956,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4739,15956,Bilaga 3 Låneramar och räntekontokrediter rev1.xls
4720,15956,Bilaga 3 Låneramar och räntekontokrediter.xls
4721,15956,Bilaga 4 Avgifter som disponeras.xlsx
4724,15956,Bilaga 5 Avgifter mot inkomsttitel.xlsx
4730,15980,Bilaga 1.pdf
4729,15980,Bilaga 2.pdf
4731,15985,Bilaga 2.docx
4732,15985,Bilaga 3.doc
4734,15985,Bilaga 4.doc
4735,15985,Bilaga 5.doc
4733,15985,Bilaga 6.doc
4740,16003,Bilaga Väsentliga uppgifter.docx
4741,16005,Bilaga 2 Lista över särskilda beslut om uppdrag.docx
4745,16013,Bilaga 1.pdf
4744,16013,Bilaga 2.pdf
4756,16013,Bilaga 3.pdf
4750,16015,Bilaga 1 Mallar för redovisning av statistik rev1.xlsx
4748,16015,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4751,16015,Bilaga 3 Låneramar och räntekontokrediter rev1.xls
4746,16015,Bilaga 3 Låneramar och räntekontokrediter.xls
4747,16015,Bilaga 4 Avgifter som disponeras.xlsx
4749,16015,Bilaga 5 Avgifter mot inkomsttitel.xlsx
4753,16022,Bilaga 2 Lista över särskilda beslut om uppdrag.docx
4754,16027,Bilaga.docx
4755,16028,Bilaga Väsentliga uppgifter.docx
4758,16041,Bilaga 2.docx
4759,16062,Bilaga 2 Lista över särskilda beslut om uppdrag.docx
4760,16063,Bilaga Väsentliga uppgifter.docx
4761,16069,Bilaga 2.docx
4762,16069,Bilaga 3.doc
4764,16069,Bilaga 4.doc
4765,16069,Bilaga 5.doc
4763,16069,Bilaga 6.doc
4795,16073,Bilaga 1 Mall för redovisning av statistik rev 2.xlsx
4768,16073,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4796,16073,Bilaga 3 Låneramar och räntekontokrediter rev 2.xlsx
4767,16073,Bilaga 4 Avgifter som disponeras.xlsx
4769,16073,Bilaga 5 Avgifter mot inkomsttitel.xlsx
4773,16076,Bilaga 2.xlsx
4774,16076,Bilaga 3.pdf
4775,16076,Bilaga 4.xlsx
4776,16076,Bilaga 5.xlsx
4778,16076,Bilaga 6.xlsx
4772,16076,Bilaga.xlsx
4834,16098,Bilaga toltjänst fördelning 2015.doc
4779,16127,Bilaga Väsentliga uppgifter.docx
4838,16152,Bilaga 2.docx
4839,16152,Bilaga 3.doc
4840,16152,Bilaga 4.doc
4841,16152,Bilaga 5.doc
4842,16152,Bilaga 6.doc
4798,16221,Bilaga Väsentliga uppgifter.docx
4836,16222,Bilaga 2.docx
4822,16233,Bilaga 1.docx
4821,16233,Bilaga 2.docx
4837,16254,Bilaga 1.xlsx
4827,16258,Bilaga 1 Mallar för redovisning av statistik.xlsx
4828,16258,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4829,16258,Bilaga 3 Låneramar och räntekontokrediter.xlsx
4830,16258,Bilaga 4 Avgifter som disponeras.xlsx
4831,16258,Bilaga 5 Avgifter mot inkomsttitel.xlsx
4833,16286,Bilaga.xlsx
4815,16288,Bilaga2 Beslutade uppdrag till MSB med redovisning.docx
4819,16303,Villkor för bidrag.pdf
4818,16339,Bilaga 2 Vinnova RB15.docx
4793,16368,Bilaga 1.pdf
4781,16399,Bilaga 2.docx
4782,16399,Bilaga 3.doc
4784,16399,Bilaga 4.doc
4785,16399,Bilaga 5.doc
4783,16399,Bilaga 6.doc
4824,16437,Bilaga 1.docx
4786,16444,Bilaga.docx
4843,16463,Bilaga 1 .docx
4844,16463,Bilaga 2.docx
4845,16463,Bilaga 3.xlsx
4846,16463,Bilaga 4.docx
4847,16463,Bilaga 5.docx
4848,16463,Bilaga 6.docx
4849,16463,Bilaga 7.docx
4850,16463,Bilaga 8.docx
4825,16483,Indikatorbilaga.pdf
4851,16489,Bilaga 1.docx
4802,16530,Bilaga 1 Mall för redovisning av statistik rev 2.xlsx
4800,16530,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4803,16530,Bilaga 3 Låneramar och räntekontokrediter rev 2.xlsx
4799,16530,Bilaga 4 Avgifter som disponeras.xlsx
4801,16530,Bilaga 5 Avgifter mot inkomsttitel.xlsx
4806,16547,Bilaga 2 Lista över särskilda beslut om uppdrag.docx
4807,16573,Bilaga 2.docx
4808,16573,Bilaga 3.doc
4810,16573,Bilaga 4.doc
4811,16573,Bilaga 5.doc
4809,16573,Bilaga 6.doc
4859,16600,Bilaga 2.xlsx
4852,16600,Bilaga.xlsx
4853,16602,Bilaga 1.pdf
4856,16610,Bilaga 2.docx
4854,16610,Bilaga 3.doc
4857,16610,Bilaga 4.doc
4855,16610,Bilaga 5.doc
4858,16610,Bilaga 6.doc
4861,16630,Bilaga 2.xlsx
4867,16630,Bilaga 3.xlsx
4860,16630,Bilaga.xlsx
4862,16631,Bilaga 2.docx
4869,16642,Bilaga 2.xlsx
4870,16642,Bilaga 3.xlsx
4883,16642,Bilaga 4.xlsx
4882,16642,Bilaga 5.xlsx
4868,16642,Bilaga.xlsx
4871,16648,Bilaga 1.pdf
4872,16652,Bilaga 1 Mallar för redovisning av statistik.xlsx
4873,16652,Bilaga 2 Beräkning av anslagspost per länsstyrelse.xlsx
4874,16652,Bilaga 3 Låneramar och räntekontokrediter.xlsx
4886,16652,Bilaga 3 Låneramar och räntekontokrediter_rev1.xlsx
